proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
15853-2,,,10.93,1,False,state,AL
15854-2,,,15.4,1,False,state,AL
15876-2,,,1630.2,1,False,state,AL
15877-2,,,1630.2,1,False,state,AL
15878-2,,,1630.2,1,False,state,AL
15879-2,,,1630.2,1,False,state,AL
15920-2,,,1516.17,1,False,state,AL
15922-2,,,1960.79,1,False,state,AL
15931-2,,,1174.18,1,False,state,AL
15933-2,,,1595.96,1,False,state,AL
15934-2,,,1390.75,1,False,state,AL
15935-2,,,2108.95,1,False,state,AL
15936-2,,,1675.76,1,False,state,AL
15937-2,,,2108.95,1,False,state,AL
15940-2,,,1333.78,1,False,state,AL
15941-2,,,1812.58,1,False,state,AL
15944-2,,,1675.76,1,False,state,AL
15945-2,,,2108.95,1,False,state,AL
15946-2,,,3089.35,1,False,state,AL
15950-2,,,1174.18,1,False,state,AL
15951-2,,,1595.96,1,False,state,AL
15952-2,,,1675.76,1,False,state,AL
15953-2,,,2108.95,1,False,state,AL
15956-2,,,2690.4,1,False,state,AL
15958-2,,,3134.97,1,False,state,AL
16000-2,,,116.29,1,False,state,AL
16020-2,,,111.72,1,False,state,AL
16025-2,,,123.12,1,False,state,AL
16030-2,,,157.33,1,False,state,AL
16035-2,,,364.81,1,False,state,AL
16036-2CPT,,,149.36,1,False,state,AL
17003-3,,,42.88,1,False,state,AL
17004-2,,,389.81,1,False,state,AL
17110-2,,,66.23,1,False,state,AL
17111-2,,,89.65,1,False,state,AL
17250-2,,,68.37,1,False,state,AL
17260-2,,,191.62,1,False,state,AL
17261-2,,,232.9,1,False,state,AL
17262-2,,,284.18,1,False,state,AL
17263-2,,,329.06,1,False,state,AL
17264-2,,,405.99,1,False,state,AL
17266-2,,,547.01,1,False,state,AL
17270-2,,,194.42,1,False,state,AL
17271-2,,,247.84,1,False,state,AL
17272-2,,,298.68,1,False,state,AL
17273-2,,,376.19,1,False,state,AL
17274-2,,,456.01,1,False,state,AL
17276-2,,,581.41,1,False,state,AL
17280-2,,,232.9,1,False,state,AL
17281-2,,,237.11,1,False,state,AL
17282-2,,,353.38,1,False,state,AL
17283-2,,,433.17,1,False,state,AL
17284-2,,,547.17,1,False,state,AL
17286-2,,,626.99,1,False,state,AL
17311-2,,,793.85,1,False,state,AL
17312-2,,,364.25,1,False,state,AL
17313-2,,,775.19,1,False,state,AL
17314-2,,,354.9,1,False,state,AL
17315-2,,,80.94,1,False,state,AL
17340-2,,,75.22,1,False,state,AL
17360-2,,,72.93,1,False,state,AL
17380-2,,,136.82,1,False,state,AL
19000-2,,,111.72,1,False,state,AL
19001-2,,,72.93,1,False,state,AL
19020-2,,,604.2,1,False,state,AL
