proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
21151,,,10955.28,1,False,state,AL
21154,,,12072.46,1,False,state,AL
21155,,,12802.06,1,False,state,AL
21159,,,9427.72,1,False,state,AL
21160,,,11901.48,1,False,state,AL
21172,,,4001.36,1,False,state,AL
21175,,,4001.36,1,False,state,AL
21179,,,5506.13,1,False,state,AL
21180,,,6212.96,1,False,state,AL
21182,,,10168.72,1,False,state,AL
21183,,,10168.72,1,False,state,AL
21184,,,10168.72,1,False,state,AL
21188,,,3533.99,1,False,state,AL
21193,,,6828.52,1,False,state,AL
21194,,,7535.32,1,False,state,AL
21195,,,7466.94,1,False,state,AL
21196,,,8401.72,1,False,state,AL
21198,,,2587.75,1,False,state,AL
21199,,,2351.9,1,False,state,AL
21206,,,3260.4,1,False,state,AL
21208,,,1869.57,1,False,state,AL
21209,,,1744.18,1,False,state,AL
21210,,,3545.36,1,False,state,AL
21215,,,3545.36,1,False,state,AL
21230,,,1880.97,1,False,state,AL
21235,,,1869.57,1,False,state,AL
21240,,,4491.59,1,False,state,AL
21242,,,4776.54,1,False,state,AL
21243,,,6725.96,1,False,state,AL
21244,,,2097.61,1,False,state,AL
21247,,,5734.14,1,False,state,AL
21255,,,3545.36,1,False,state,AL
21256,,,8059.7,1,False,state,AL
21260,,,8059.7,1,False,state,AL
21261,,,10088.92,1,False,state,AL
21263,,,10738.7,1,False,state,AL
21267,,,8059.7,1,False,state,AL
21268,,,10088.92,1,False,state,AL
21270,,,2359.79,1,False,state,AL
21275,,,5380.74,1,False,state,AL
21280,,,1447.8,1,False,state,AL
21282,,,1447.8,1,False,state,AL
21295,,,1880.97,1,False,state,AL
21296,,,2393.96,1,False,state,AL
21315,,,289.58,1,False,state,AL
21320,,,820.79,1,False,state,AL
21330,,,2393.96,1,False,state,AL
21335,,,3910.15,1,False,state,AL
21336,,,971.19,1,False,state,AL
21337,,,287.28,1,False,state,AL
21338,,,1447.8,1,False,state,AL
21339,,,2393.96,1,False,state,AL
21340,,,3180.56,1,False,state,AL
21343,,,2906.98,1,False,state,AL
21344,,,3332.8,1,False,state,AL
21345,,,3328.75,1,False,state,AL
21346,,,3180.56,1,False,state,AL
21347,,,4571.32,1,False,state,AL
21348,,,3741.12,1,False,state,AL
21355,,,798.01,1,False,state,AL
21356,,,1743.65,1,False,state,AL
21360,,,1653.0,1,False,state,AL
21365,,,4400.35,1,False,state,AL
21366,,,4789.52,1,False,state,AL
21385,,,2952.58,1,False,state,AL
21386,,,2906.98,1,False,state,AL
21387,,,4001.36,1,False,state,AL
21390,,,3476.97,1,False,state,AL
21395,,,4571.32,1,False,state,AL
21400,,,1082.96,1,False,state,AL
21401,,,2177.38,1,False,state,AL
21406,,,2906.98,1,False,state,AL
21407,,,3511.16,1,False,state,AL
21408,,,3399.0,1,False,state,AL
21421,,,1960.79,1,False,state,AL
21422,,,2963.99,1,False,state,AL
21423,,,3674.92,1,False,state,AL
21431,,,2393.96,1,False,state,AL
21432,,,4799.36,1,False,state,AL
21433,,,6600.53,1,False,state,AL
21435,,,10886.88,1,False,state,AL
21436,,,11852.36,1,False,state,AL
21440,,,1082.96,1,False,state,AL
21450,,,1071.59,1,False,state,AL
21451,,,1138.89,1,False,state,AL
21452,,,2158.15,1,False,state,AL
21453,,,2177.38,1,False,state,AL
21454,,,4149.55,1,False,state,AL
21461,,,2827.17,1,False,state,AL
21462,,,3100.76,1,False,state,AL
21465,,,2177.38,1,False,state,AL
21470,,,5209.73,1,False,state,AL
21480,,,337.45,1,False,state,AL
21485,,,547.17,1,False,state,AL
21490,,,2177.38,1,False,state,AL
21497,,,1595.96,1,False,state,AL
21501,,,592.81,1,False,state,AL
21502,,,1527.59,1,False,state,AL
21510,,,1082.96,1,False,state,AL
21550,,,287.28,1,False,state,AL
21552,,,872.71,1,False,state,AL
21554,,,1438.19,1,False,state,AL
21555,,,143.64,1,False,state,AL
21556,,,289.58,1,False,state,AL
21557,,,5471.95,1,False,state,AL
21558,,,2702.73,1,False,state,AL
21600,,,1527.59,1,False,state,AL
21601,,,2993.93,1,False,state,AL
21602,,,4120.06,1,False,state,AL
21603,,,2853.78,1,False,state,AL
21610,,,1527.59,1,False,state,AL
21615,,,3693.54,1,False,state,AL
21616,,,5506.13,1,False,state,AL
21620,,,3693.54,1,False,state,AL
21627,,,3260.4,1,False,state,AL
21630,,,5506.13,1,False,state,AL
21632,,,6976.74,1,False,state,AL
21685,,,2225.07,1,False,state,AL
21700,,,1960.79,1,False,state,AL
21705,,,3260.4,1,False,state,AL
21720,,,1949.35,1,False,state,AL
21725,,,2234.38,1,False,state,AL
